"Date","cust_known","StockCode","UnitPrice","UnitsSold"
2011-05-03,FALSE,"22386",2.08,4
2011-05-03,FALSE,"22411",4.13,2
2011-05-03,FALSE,"23199",4.13,6
2011-05-03,FALSE,"23201",4.13,2
2011-05-03,FALSE,"85099B",2.08,1
2011-05-03,FALSE,"85099C",2.08,4
2011-05-03,TRUE,"20711",2.08,10
2011-05-03,TRUE,"20712",2.08,20
2011-05-03,TRUE,"21929",2.08,10
2011-05-03,TRUE,"21930",2.08,23
2011-05-03,TRUE,"21931",2.08,41
2011-05-03,TRUE,"22385",2.08,14
2011-05-03,TRUE,"22386",2.08,20
2011-05-03,TRUE,"22411",2.08,20
2011-05-03,TRUE,"22663",2.08,10
2011-05-03,TRUE,"23199",2.08,22
2011-05-03,TRUE,"23201",1.95,10
2011-05-03,TRUE,"23201",2.08,20
2011-05-03,TRUE,"85099B",2.08,50
2011-05-03,TRUE,"85099C",2.08,2
2011-05-04,TRUE,"20711",2.08,11
2011-05-04,TRUE,"20712",2.08,31
2011-05-04,TRUE,"21033",2.08,3
2011-05-04,TRUE,"21928",2.08,19
2011-05-04,TRUE,"21929",2.08,16
2011-05-04,TRUE,"21930",2.08,10
2011-05-04,TRUE,"21931",2.08,15
2011-05-04,TRUE,"22385",2.08,6
2011-05-04,TRUE,"22386",2.08,3
2011-05-04,TRUE,"22411",2.08,32
2011-05-04,TRUE,"22663",2.08,6
2011-05-04,TRUE,"23199",2.08,54
2011-05-04,TRUE,"23201",2.08,52
2011-05-04,TRUE,"85099B",2.08,48
2011-05-04,TRUE,"85099C",2.08,20
2011-05-05,FALSE,"20711",4.13,1
2011-05-05,FALSE,"20712",4.13,1
2011-05-05,FALSE,"21928",4.13,2
2011-05-05,FALSE,"21929",2.08,6
2011-05-05,FALSE,"21929",4.13,1
2011-05-05,FALSE,"21930",2.08,15
2011-05-05,FALSE,"21931",4.13,2
2011-05-05,FALSE,"22385",2.08,5
2011-05-05,FALSE,"22386",2.08,6
2011-05-05,FALSE,"22386",4.13,1
2011-05-05,FALSE,"22411",4.13,1
2011-05-05,FALSE,"22663",4.13,1
2011-05-05,FALSE,"23199",4.13,3
2011-05-05,FALSE,"23201",4.13,6
2011-05-05,FALSE,"85099B",2.08,20
2011-05-05,FALSE,"85099B",4.13,5
2011-05-05,FALSE,"85099C",2.08,16
2011-05-05,FALSE,"85099C",4.13,1
2011-05-05,TRUE,"20711",2.08,22
2011-05-05,TRUE,"20712",2.08,22
2011-05-05,TRUE,"21033",2.08,12
2011-05-05,TRUE,"21928",2.08,10
2011-05-05,TRUE,"21929",2.08,21
2011-05-05,TRUE,"21930",2.08,19
2011-05-05,TRUE,"21931",2.08,19
2011-05-05,TRUE,"22385",2.08,23
2011-05-05,TRUE,"22386",2.08,2
2011-05-05,TRUE,"22411",2.08,40
2011-05-05,TRUE,"22663",2.08,2
2011-05-05,TRUE,"23199",2.08,32
2011-05-05,TRUE,"23201",2.08,17
2011-05-05,TRUE,"85099B",2.08,52
2011-05-05,TRUE,"85099C",1.79,100
2011-05-05,TRUE,"85099C",2.08,22
2011-05-06,FALSE,"20712",4.13,7
2011-05-06,FALSE,"21033",4.13,1
2011-05-06,FALSE,"21928",4.13,3
2011-05-06,FALSE,"21929",4.13,4
2011-05-06,FALSE,"21930",2.08,7
2011-05-06,FALSE,"21930",4.13,7
2011-05-06,FALSE,"21931",2.08,4
2011-05-06,FALSE,"21931",4.13,5
2011-05-06,FALSE,"22385",4.13,2
2011-05-06,FALSE,"22386",2.08,2
2011-05-06,FALSE,"22386",4.13,1
2011-05-06,FALSE,"22411",2.08,5
2011-05-06,FALSE,"23199",2.08,20
2011-05-06,FALSE,"23199",4.13,2
2011-05-06,FALSE,"23200",2.08,20
2011-05-06,FALSE,"23201",4.13,3
2011-05-06,FALSE,"23202",2.08,20
2011-05-06,FALSE,"23203",2.08,20
2011-05-06,FALSE,"85099B",2.08,5
2011-05-06,FALSE,"85099B",4.13,7
2011-05-06,FALSE,"85099C",4.13,2
2011-05-06,TRUE,"20711",2.08,20
2011-05-06,TRUE,"21928",2.08,50
2011-05-06,TRUE,"21929",2.08,40
2011-05-06,TRUE,"21930",2.08,20
2011-05-06,TRUE,"21931",2.08,41
2011-05-06,TRUE,"22385",2.08,10
2011-05-06,TRUE,"22386",1.95,10
2011-05-06,TRUE,"22386",2.08,60
2011-05-06,TRUE,"22411",2.08,22
2011-05-06,TRUE,"23199",2.08,52
2011-05-06,TRUE,"23201",2.08,22
2011-05-06,TRUE,"85099B",1.95,10
2011-05-06,TRUE,"85099B",2.08,72
2011-05-06,TRUE,"85099C",2.08,50
2011-05-08,TRUE,"20711",2.08,2
2011-05-08,TRUE,"20712",2.08,2
2011-05-08,TRUE,"21033",2.08,1
2011-05-08,TRUE,"21928",2.08,41
2011-05-08,TRUE,"21929",2.08,22
2011-05-08,TRUE,"21931",2.08,31
2011-05-08,TRUE,"22386",2.08,45
2011-05-08,TRUE,"22411",2.08,47
2011-05-08,TRUE,"22663",2.08,1
2011-05-08,TRUE,"23199",1.95,10
2011-05-08,TRUE,"23199",2.08,76
2011-05-08,TRUE,"23200",2.08,36
2011-05-08,TRUE,"23201",1.95,10
2011-05-08,TRUE,"23201",2.08,50
2011-05-08,TRUE,"23202",2.08,85
2011-05-08,TRUE,"23203",2.08,100
2011-05-08,TRUE,"85099B",2.08,110
2011-05-08,TRUE,"85099C",2.08,51
2011-05-09,FALSE,"20711",4.13,3
2011-05-09,FALSE,"21033",4.13,3
2011-05-09,FALSE,"21929",4.13,2
2011-05-09,FALSE,"21930",2.08,16
2011-05-09,FALSE,"21931",2.08,16
2011-05-09,FALSE,"21931",4.13,2
2011-05-09,FALSE,"22386",2.08,18
2011-05-09,FALSE,"22386",4.13,1
2011-05-09,FALSE,"22411",2.08,10
2011-05-09,FALSE,"22411",4.13,1
2011-05-09,FALSE,"22663",4.13,1
2011-05-09,FALSE,"23199",4.13,4
2011-05-09,FALSE,"23200",4.13,3
2011-05-09,FALSE,"23201",4.13,6
2011-05-09,FALSE,"23202",4.13,3
2011-05-09,FALSE,"23203",4.13,3
2011-05-09,FALSE,"85099B",2.08,15
2011-05-09,FALSE,"85099B",4.13,1
2011-05-09,FALSE,"85099C",2.08,20
2011-05-09,FALSE,"85099C",4.13,1
2011-05-09,TRUE,"20711",2.08,20
2011-05-09,TRUE,"20712",2.08,20
2011-05-09,TRUE,"21928",2.08,30
2011-05-09,TRUE,"21929",2.08,4
2011-05-09,TRUE,"21930",2.08,2
2011-05-09,TRUE,"21931",2.08,12
2011-05-09,TRUE,"22385",2.08,22
2011-05-09,TRUE,"22386",2.08,54
2011-05-09,TRUE,"22411",2.08,22
2011-05-09,TRUE,"22663",2.08,2
2011-05-09,TRUE,"23199",2.08,44
2011-05-09,TRUE,"23200",2.08,22
2011-05-09,TRUE,"23201",2.08,46
2011-05-09,TRUE,"23202",2.08,87
2011-05-09,TRUE,"23203",2.08,79
2011-05-09,TRUE,"85099B",2.08,60
2011-05-09,TRUE,"85099C",2.08,10
2011-05-09,TRUE,"85099F",2.08,40
2011-05-10,FALSE,"20711",4.13,38
2011-05-10,FALSE,"20712",4.13,31
2011-05-10,FALSE,"21033",4.13,30
2011-05-10,FALSE,"21928",4.13,44
2011-05-10,FALSE,"21929",4.13,1
2011-05-10,FALSE,"21929",4.96,4
2011-05-10,FALSE,"21930",4.96,12
2011-05-10,FALSE,"21931",4.13,76
2011-05-10,FALSE,"22385",4.13,17
2011-05-10,FALSE,"22386",4.13,31
2011-05-10,FALSE,"22411",4.13,120
2011-05-10,FALSE,"22663",4.13,3
2011-05-10,FALSE,"23199",4.13,9
2011-05-10,FALSE,"23200",4.13,4
2011-05-10,FALSE,"85099B",4.13,44
2011-05-10,FALSE,"85099C",4.13,47
2011-05-10,TRUE,"20711",1.79,100
2011-05-10,TRUE,"20712",1.79,100
2011-05-10,TRUE,"21928",2.08,20
2011-05-10,TRUE,"21929",2.08,12
2011-05-10,TRUE,"21930",2.08,4
2011-05-10,TRUE,"21931",1.79,100
2011-05-10,TRUE,"21931",2.08,10
2011-05-10,TRUE,"22385",2.08,10
2011-05-10,TRUE,"22386",1.79,100
2011-05-10,TRUE,"22386",2.08,10
2011-05-10,TRUE,"22411",1.79,100
2011-05-10,TRUE,"22411",2.08,11
2011-05-10,TRUE,"22663",2.08,11
2011-05-10,TRUE,"23199",1.79,100
2011-05-10,TRUE,"23199",1.95,10
2011-05-10,TRUE,"23199",2.08,36
2011-05-10,TRUE,"23200",1.95,10
2011-05-10,TRUE,"23200",2.08,21
2011-05-10,TRUE,"23201",1.79,100
2011-05-10,TRUE,"23201",1.95,10
2011-05-10,TRUE,"23201",2.08,17
2011-05-10,TRUE,"23202",1.95,10
2011-05-10,TRUE,"23202",2.08,30
2011-05-10,TRUE,"23203",1.95,20
2011-05-10,TRUE,"23203",2.08,21
2011-05-10,TRUE,"85099B",1.79,100
2011-05-10,TRUE,"85099B",2.08,52
2011-05-10,TRUE,"85099C",2.08,10
2011-05-10,TRUE,"85099F",1.79,100
2011-05-10,TRUE,"85099F",2.08,30
2011-05-11,FALSE,"21928",4.13,1
2011-05-11,FALSE,"22663",4.13,1
2011-05-11,FALSE,"23199",4.13,1
2011-05-11,FALSE,"23200",4.13,1
2011-05-11,FALSE,"23203",4.13,1
2011-05-11,TRUE,"20711",2.08,10
2011-05-11,TRUE,"20712",1.79,100
2011-05-11,TRUE,"20712",2.08,24
2011-05-11,TRUE,"21033",2.08,10
2011-05-11,TRUE,"21928",1.95,20
2011-05-11,TRUE,"21928",2.08,1
2011-05-11,TRUE,"21929",1.95,20
2011-05-11,TRUE,"21929",2.08,2
2011-05-11,TRUE,"21930",2.08,10
2011-05-11,TRUE,"21931",1.79,100
2011-05-11,TRUE,"21931",2.08,14
2011-05-11,TRUE,"22386",1.79,100
2011-05-11,TRUE,"22386",2.08,36
2011-05-11,TRUE,"22411",1.95,10
2011-05-11,TRUE,"22411",2.08,8
2011-05-11,TRUE,"22663",1.79,100
2011-05-11,TRUE,"22663",2.08,1
2011-05-11,TRUE,"23199",1.79,100
2011-05-11,TRUE,"23199",2.08,57
2011-05-11,TRUE,"23200",2.08,15
2011-05-11,TRUE,"23201",1.95,50
2011-05-11,TRUE,"23201",2.08,21
2011-05-11,TRUE,"23202",1.65,100
2011-05-11,TRUE,"23202",1.79,100
2011-05-11,TRUE,"23202",2.08,21
2011-05-11,TRUE,"23203",1.65,200
2011-05-11,TRUE,"23203",1.95,40
2011-05-11,TRUE,"23203",2.08,45
2011-05-11,TRUE,"85099B",1.79,100
2011-05-11,TRUE,"85099B",2.08,54
2011-05-11,TRUE,"85099C",2.08,25
2011-05-11,TRUE,"85099F",1.95,10
2011-05-11,TRUE,"85099F",2.08,4
2011-05-12,FALSE,"20711",4.13,1
2011-05-12,FALSE,"20712",4.13,1
2011-05-12,FALSE,"21928",4.13,3
2011-05-12,FALSE,"23199",4.13,1
2011-05-12,FALSE,"23201",4.13,1
2011-05-12,FALSE,"23203",2.08,1
2011-05-12,TRUE,"20711",2.08,10
2011-05-12,TRUE,"20712",1.79,100
2011-05-12,TRUE,"20712",2.08,10
2011-05-12,TRUE,"21033",1.79,100
2011-05-12,TRUE,"21928",1.79,100
2011-05-12,TRUE,"21928",2.08,30
2011-05-12,TRUE,"21929",1.79,200
2011-05-12,TRUE,"21929",2.08,10
2011-05-12,TRUE,"21930",2.08,10
2011-05-12,TRUE,"21931",2.08,10
2011-05-12,TRUE,"22386",2.08,20
2011-05-12,TRUE,"22411",1.79,100
2011-05-12,TRUE,"22411",2.08,11
2011-05-12,TRUE,"23199",1.79,100
2011-05-12,TRUE,"23199",1.95,20
2011-05-12,TRUE,"23199",2.08,30
2011-05-12,TRUE,"23200",1.79,100
2011-05-12,TRUE,"23200",2.08,27
2011-05-12,TRUE,"23201",1.65,100
2011-05-12,TRUE,"23201",1.95,10
2011-05-12,TRUE,"23201",2.08,11
2011-05-12,TRUE,"23202",1.95,20
2011-05-12,TRUE,"23202",2.08,50
2011-05-12,TRUE,"23203",1.65,100
2011-05-12,TRUE,"23203",1.95,30
2011-05-12,TRUE,"23203",2.08,45
2011-05-12,TRUE,"85099B",1.79,200
2011-05-12,TRUE,"85099B",2.08,37
2011-05-12,TRUE,"85099F",2.08,14
2011-05-13,FALSE,"22386",4.13,1
2011-05-13,FALSE,"22411",4.13,2
2011-05-13,FALSE,"23199",4.13,1
2011-05-13,FALSE,"23200",4.13,2
2011-05-13,FALSE,"23203",4.13,1
2011-05-13,TRUE,"20712",2.08,12
2011-05-13,TRUE,"21928",2.08,10
2011-05-13,TRUE,"21930",2.08,3
2011-05-13,TRUE,"21931",1.79,100
2011-05-13,TRUE,"21931",2.08,13
2011-05-13,TRUE,"22386",2.08,20
2011-05-13,TRUE,"22411",1.79,100
2011-05-13,TRUE,"22411",2.08,30
2011-05-13,TRUE,"23199",1.95,20
2011-05-13,TRUE,"23199",2.08,70
2011-05-13,TRUE,"23200",1.79,100
2011-05-13,TRUE,"23200",1.95,20
2011-05-13,TRUE,"23200",2.08,24
2011-05-13,TRUE,"23201",1.95,20
2011-05-13,TRUE,"23201",2.08,27
2011-05-13,TRUE,"23202",1.79,200
2011-05-13,TRUE,"23202",1.95,30
2011-05-13,TRUE,"23202",2.08,44
2011-05-13,TRUE,"23203",1.79,200
2011-05-13,TRUE,"23203",1.95,40
2011-05-13,TRUE,"23203",2.08,64
2011-05-13,TRUE,"85099B",1.79,100
2011-05-13,TRUE,"85099B",2.08,40
2011-05-13,TRUE,"85099C",1.79,100
2011-05-13,TRUE,"85099C",2.08,33
2011-05-13,TRUE,"85099F",1.79,200
2011-05-13,TRUE,"85099F",2.08,30
2011-05-15,TRUE,"21930",2.08,1
2011-05-15,TRUE,"21931",2.08,10
2011-05-15,TRUE,"22386",2.08,10
2011-05-15,TRUE,"22663",2.08,3
2011-05-15,TRUE,"23199",2.08,15
2011-05-15,TRUE,"23200",2.08,8
2011-05-15,TRUE,"23201",2.08,9
2011-05-15,TRUE,"23202",2.08,8
2011-05-15,TRUE,"23203",2.08,18
2011-05-15,TRUE,"85099B",2.08,3
2011-05-16,FALSE,"20711",4.13,5
2011-05-16,FALSE,"20712",4.13,1
2011-05-16,FALSE,"21033",4.13,1
2011-05-16,FALSE,"21930",4.13,6
2011-05-16,FALSE,"21931",4.13,11
2011-05-16,FALSE,"22386",4.13,1
2011-05-16,FALSE,"22411",4.13,2
2011-05-16,FALSE,"23199",4.13,3
2011-05-16,FALSE,"23200",4.13,2
2011-05-16,FALSE,"23201",4.13,5
2011-05-16,FALSE,"23202",4.13,3
2011-05-16,FALSE,"23203",4.13,4
2011-05-16,FALSE,"85099C",4.13,5
2011-05-16,FALSE,"85099F",4.13,3
2011-05-16,TRUE,"20712",1.95,10
2011-05-16,TRUE,"21033",2.08,9
2011-05-16,TRUE,"21930",2.08,10
2011-05-16,TRUE,"21931",2.08,22
2011-05-16,TRUE,"22386",2.08,21
2011-05-16,TRUE,"22411",1.79,100
2011-05-16,TRUE,"22411",1.95,10
2011-05-16,TRUE,"22411",2.08,20
2011-05-16,TRUE,"23199",2.08,40
2011-05-16,TRUE,"23200",1.79,100
2011-05-16,TRUE,"23200",1.95,10
2011-05-16,TRUE,"23200",2.08,20
2011-05-16,TRUE,"23201",1.95,10
2011-05-16,TRUE,"23201",2.08,41
2011-05-16,TRUE,"23202",1.79,100
2011-05-16,TRUE,"23202",1.95,10
2011-05-16,TRUE,"23202",2.08,60
2011-05-16,TRUE,"23203",1.79,200
2011-05-16,TRUE,"23203",1.95,20
2011-05-16,TRUE,"23203",2.08,50
2011-05-16,TRUE,"85099B",1.65,12
2011-05-16,TRUE,"85099B",1.79,100
2011-05-16,TRUE,"85099B",2.08,21
2011-05-16,TRUE,"85099C",2.08,21
2011-05-16,TRUE,"85099F",2.08,42
2011-05-17,FALSE,"20711",4.13,10
2011-05-17,FALSE,"20712",4.13,38
2011-05-17,FALSE,"21033",4.13,5
2011-05-17,FALSE,"21928",4.13,7
2011-05-17,FALSE,"21929",4.96,4
2011-05-17,FALSE,"21930",4.96,6
2011-05-17,FALSE,"21931",4.13,31
2011-05-17,FALSE,"22385",4.13,5
2011-05-17,FALSE,"22386",4.13,12
2011-05-17,FALSE,"22411",4.13,34
2011-05-17,FALSE,"23199",4.13,6
2011-05-17,FALSE,"23200",4.13,2
2011-05-17,FALSE,"23201",4.13,3
2011-05-17,FALSE,"23202",4.13,1
2011-05-17,FALSE,"23203",4.13,1
2011-05-17,FALSE,"85099B",4.13,9
2011-05-17,FALSE,"85099C",4.13,10
2011-05-17,TRUE,"21033",2.08,2
2011-05-17,TRUE,"21928",1.74,100
2011-05-17,TRUE,"21928",2.08,2
2011-05-17,TRUE,"21929",1.74,100
2011-05-17,TRUE,"21930",2.08,2
2011-05-17,TRUE,"21931",2.08,10
2011-05-17,TRUE,"22386",2.08,12
2011-05-17,TRUE,"22411",2.08,24
2011-05-17,TRUE,"23199",1.95,10
2011-05-17,TRUE,"23199",2.08,24
2011-05-17,TRUE,"23200",2.08,12
2011-05-17,TRUE,"23201",1.95,20
2011-05-17,TRUE,"23201",2.08,10
2011-05-17,TRUE,"23202",1.95,40
2011-05-17,TRUE,"23202",2.08,22
2011-05-17,TRUE,"23203",1.95,30
2011-05-17,TRUE,"23203",2.08,43
2011-05-17,TRUE,"85099B",1.74,100
2011-05-17,TRUE,"85099B",2.08,52
2011-05-17,TRUE,"85099C",2.08,6
2011-05-17,TRUE,"85099F",2.08,10
2011-05-18,FALSE,"20712",4.13,1
2011-05-18,FALSE,"21033",4.13,1
2011-05-18,FALSE,"21931",4.13,3
2011-05-18,FALSE,"23199",4.13,4
2011-05-18,FALSE,"23200",4.13,1
2011-05-18,FALSE,"23201",4.13,1
2011-05-18,FALSE,"23203",4.13,1
2011-05-18,FALSE,"85099B",4.13,2
2011-05-18,FALSE,"85099F",4.13,1
2011-05-18,TRUE,"20711",2.08,10
2011-05-18,TRUE,"20712",1.79,100
2011-05-18,TRUE,"20712",2.08,22
2011-05-18,TRUE,"21033",1.79,100
2011-05-18,TRUE,"21928",1.79,100
2011-05-18,TRUE,"21928",2.08,20
2011-05-18,TRUE,"21931",2.08,13
2011-05-18,TRUE,"22385",1.79,100
2011-05-18,TRUE,"22385",2.08,10
2011-05-18,TRUE,"22386",2.08,10
2011-05-18,TRUE,"22411",1.79,100
2011-05-18,TRUE,"22411",2.08,10
2011-05-18,TRUE,"22663",2.08,10
2011-05-18,TRUE,"23199",1.95,20
2011-05-18,TRUE,"23199",2.08,2
2011-05-18,TRUE,"23201",1.95,60
2011-05-18,TRUE,"23202",1.95,10
2011-05-18,TRUE,"23202",2.08,30
2011-05-18,TRUE,"23203",1.79,100
2011-05-18,TRUE,"23203",1.95,60
2011-05-18,TRUE,"23203",2.08,20
2011-05-18,TRUE,"85099B",1.79,106
2011-05-18,TRUE,"85099B",2.08,70
2011-05-18,TRUE,"85099C",1.79,100
2011-05-18,TRUE,"85099C",1.95,10
2011-05-18,TRUE,"85099C",2.08,30
2011-05-18,TRUE,"85099F",2.08,20
2011-05-19,FALSE,"20711",4.13,11
2011-05-19,FALSE,"20712",4.13,10
2011-05-19,FALSE,"21033",4.13,4
2011-05-19,FALSE,"21928",4.13,6
2011-05-19,FALSE,"21929",4.96,4
2011-05-19,FALSE,"21930",4.96,7
2011-05-19,FALSE,"21931",4.13,19
2011-05-19,FALSE,"22385",4.13,3
2011-05-19,FALSE,"22386",4.13,21
2011-05-19,FALSE,"22411",4.13,9
2011-05-19,FALSE,"22663",4.13,1
2011-05-19,FALSE,"23199",4.13,1
2011-05-19,FALSE,"23203",4.13,2
2011-05-19,FALSE,"85099B",4.13,6
2011-05-19,FALSE,"85099C",4.13,2
2011-05-19,FALSE,"85099F",4.13,2
2011-05-19,TRUE,"20711",2.08,20
2011-05-19,TRUE,"21033",2.08,10
2011-05-19,TRUE,"21928",2.08,40
2011-05-19,TRUE,"21929",2.08,40
2011-05-19,TRUE,"21930",2.08,24
2011-05-19,TRUE,"21931",2.08,33
2011-05-19,TRUE,"22385",2.08,23
2011-05-19,TRUE,"22386",2.08,30
2011-05-19,TRUE,"22411",2.08,40
2011-05-19,TRUE,"22663",2.08,30
2011-05-19,TRUE,"23199",1.95,10
2011-05-19,TRUE,"23199",2.08,25
2011-05-19,TRUE,"23200",2.08,57
2011-05-19,TRUE,"23201",1.95,50
2011-05-19,TRUE,"23201",2.08,41
2011-05-19,TRUE,"23202",1.95,30
2011-05-19,TRUE,"23202",2.08,98
2011-05-19,TRUE,"23203",1.95,100
2011-05-19,TRUE,"23203",2.08,113
2011-05-19,TRUE,"85099B",1.95,40
2011-05-19,TRUE,"85099B",2.08,116
2011-05-19,TRUE,"85099C",2.08,31
2011-05-19,TRUE,"85099F",2.08,42
2011-05-20,FALSE,"20712",4.13,2
2011-05-20,FALSE,"21931",4.13,1
2011-05-20,FALSE,"22385",4.13,2
2011-05-20,FALSE,"85099C",4.13,2
2011-05-20,TRUE,"20711",2.08,10
2011-05-20,TRUE,"20712",2.08,12
2011-05-20,TRUE,"21928",2.08,30
2011-05-20,TRUE,"21929",1.79,100
2011-05-20,TRUE,"21929",2.08,20
2011-05-20,TRUE,"21930",2.08,2
2011-05-20,TRUE,"21931",2.08,40
2011-05-20,TRUE,"22385",2.08,22
2011-05-20,TRUE,"22386",2.08,50
2011-05-20,TRUE,"22411",2.08,53
2011-05-20,TRUE,"22663",2.08,10
2011-05-20,TRUE,"23199",2.08,10
2011-05-20,TRUE,"23200",1.65,100
2011-05-20,TRUE,"23200",2.08,12
2011-05-20,TRUE,"23201",2.08,37
2011-05-20,TRUE,"23202",1.95,20
2011-05-20,TRUE,"23202",2.08,43
2011-05-20,TRUE,"23203",1.95,20
2011-05-20,TRUE,"23203",2.08,43
2011-05-20,TRUE,"85099B",2.08,73
2011-05-20,TRUE,"85099C",2.08,13
2011-05-20,TRUE,"85099F",2.08,10
2011-05-22,TRUE,"20711",2.08,2
2011-05-22,TRUE,"21033",2.08,12
2011-05-22,TRUE,"21928",2.08,50
2011-05-22,TRUE,"21929",2.08,12
2011-05-22,TRUE,"21930",2.08,11
2011-05-22,TRUE,"21931",2.08,13
2011-05-22,TRUE,"22385",2.08,1
2011-05-22,TRUE,"22386",1.95,10
2011-05-22,TRUE,"22386",2.08,12
2011-05-22,TRUE,"22411",2.08,2
2011-05-22,TRUE,"22663",2.08,1
2011-05-22,TRUE,"23199",2.08,13
2011-05-22,TRUE,"23200",2.08,24
2011-05-22,TRUE,"23201",1.95,30
2011-05-22,TRUE,"23201",2.08,50
2011-05-22,TRUE,"23202",1.95,10
2011-05-22,TRUE,"23202",2.08,15
2011-05-22,TRUE,"23203",1.95,20
2011-05-22,TRUE,"23203",2.08,20
2011-05-22,TRUE,"85099B",2.08,71
2011-05-22,TRUE,"85099C",1.95,10
2011-05-22,TRUE,"85099C",2.08,62
2011-05-22,TRUE,"85099F",2.08,12
2011-05-23,FALSE,"20711",4.13,4
2011-05-23,FALSE,"20712",2.08,1
2011-05-23,FALSE,"20712",4.13,4
2011-05-23,FALSE,"21033",4.13,2
2011-05-23,FALSE,"21928",2.08,1
2011-05-23,FALSE,"21928",4.13,6
2011-05-23,FALSE,"21929",4.13,1
2011-05-23,FALSE,"21931",2.08,1
2011-05-23,FALSE,"21931",4.13,16
2011-05-23,FALSE,"22385",4.13,9
2011-05-23,FALSE,"22386",4.13,5
2011-05-23,FALSE,"22411",2.08,1
2011-05-23,FALSE,"22411",4.13,7
2011-05-23,FALSE,"23199",2.08,1
2011-05-23,FALSE,"23199",4.13,1
2011-05-23,FALSE,"23200",2.08,1
2011-05-23,FALSE,"23200",4.13,5
2011-05-23,FALSE,"23201",4.13,3
2011-05-23,FALSE,"23202",4.13,5
2011-05-23,FALSE,"23203",2.08,1
2011-05-23,FALSE,"23203",4.13,8
2011-05-23,FALSE,"85099B",2.08,1
2011-05-23,FALSE,"85099B",4.13,9
2011-05-23,FALSE,"85099C",2.08,1
2011-05-23,FALSE,"85099F",2.08,1
2011-05-23,FALSE,"85099F",4.13,2
2011-05-23,TRUE,"20711",1.79,100
2011-05-23,TRUE,"20711",2.08,10
2011-05-23,TRUE,"20712",2.08,3
2011-05-23,TRUE,"21928",1.79,100
2011-05-23,TRUE,"21929",2.08,11
2011-05-23,TRUE,"21930",1.79,100
2011-05-23,TRUE,"21930",2.08,10
2011-05-23,TRUE,"21931",2.08,33
2011-05-23,TRUE,"22385",2.08,11
2011-05-23,TRUE,"22386",2.08,24
2011-05-23,TRUE,"22411",2.08,13
2011-05-23,TRUE,"22663",2.08,11
2011-05-23,TRUE,"23199",2.08,51
2011-05-23,TRUE,"23201",1.95,10
2011-05-23,TRUE,"23201",2.08,14
2011-05-23,TRUE,"23202",2.08,11
2011-05-23,TRUE,"23203",1.95,20
2011-05-23,TRUE,"23203",2.08,20
2011-05-23,TRUE,"85099B",1.79,100
2011-05-23,TRUE,"85099B",2.08,55
2011-05-23,TRUE,"85099C",2.08,10
2011-05-23,TRUE,"85099F",1.79,100
2011-05-23,TRUE,"85099F",2.08,46
2011-05-24,FALSE,"20711",4.13,1
2011-05-24,FALSE,"20712",4.13,4
2011-05-24,FALSE,"21033",4.13,2
2011-05-24,FALSE,"21928",4.13,4
2011-05-24,FALSE,"21930",4.13,5
2011-05-24,FALSE,"21931",4.13,2
2011-05-24,FALSE,"22385",4.13,5
2011-05-24,FALSE,"22411",4.13,4
2011-05-24,FALSE,"22663",4.13,1
2011-05-24,FALSE,"23199",4.13,4
2011-05-24,FALSE,"23200",4.13,9
2011-05-24,FALSE,"23201",4.13,6
2011-05-24,FALSE,"23202",4.13,3
2011-05-24,FALSE,"23203",4.13,3
2011-05-24,FALSE,"85099B",4.13,8
2011-05-24,FALSE,"85099C",4.13,1
2011-05-24,FALSE,"85099F",4.13,2
2011-05-24,TRUE,"20711",2.08,1
2011-05-24,TRUE,"20712",2.08,10
2011-05-24,TRUE,"21033",2.08,3
2011-05-24,TRUE,"21928",2.08,4
2011-05-24,TRUE,"21929",2.08,17
2011-05-24,TRUE,"21930",2.08,21
2011-05-24,TRUE,"22385",2.08,11
2011-05-24,TRUE,"22386",2.08,25
2011-05-24,TRUE,"22411",2.08,12
2011-05-24,TRUE,"22663",2.08,1
2011-05-24,TRUE,"23199",2.08,68
2011-05-24,TRUE,"23200",2.08,22
2011-05-24,TRUE,"23201",2.08,66
2011-05-24,TRUE,"23202",2.08,41
2011-05-24,TRUE,"23203",2.08,48
2011-05-24,TRUE,"85099B",1.74,100
2011-05-24,TRUE,"85099B",1.79,100
2011-05-24,TRUE,"85099B",2.08,43
2011-05-24,TRUE,"85099C",2.08,34
2011-05-24,TRUE,"85099F",2.08,35
2011-05-25,FALSE,"20712",4.13,3
2011-05-25,FALSE,"21928",4.13,2
2011-05-25,FALSE,"21929",4.13,2
2011-05-25,FALSE,"21931",4.13,1
2011-05-25,FALSE,"22386",4.13,3
2011-05-25,FALSE,"22411",4.13,5
2011-05-25,FALSE,"23199",4.13,4
2011-05-25,FALSE,"23200",4.13,9
2011-05-25,FALSE,"23201",4.13,1
2011-05-25,FALSE,"23202",4.13,4
2011-05-25,FALSE,"23203",4.13,3
2011-05-25,FALSE,"85099B",4.13,3
2011-05-25,TRUE,"20711",2.08,20
2011-05-25,TRUE,"20712",1.79,100
2011-05-25,TRUE,"20712",2.08,31
2011-05-25,TRUE,"21033",2.08,2
2011-05-25,TRUE,"21928",2.08,30
2011-05-25,TRUE,"21929",1.79,100
2011-05-25,TRUE,"21929",2.08,52
2011-05-25,TRUE,"21930",2.08,4
2011-05-25,TRUE,"21931",1.79,100
2011-05-25,TRUE,"21931",2.08,61
