Date,Time,S1_Temp,S2_Temp,S3_Temp,S4_Temp,S1_Light,S2_Light,S3_Light,S4_Light,S1_Sound,S2_Sound,S3_Sound,S4_Sound,S5_CO2,S5_CO2_Slope,S6_PIR,S7_PIR,Room_Occupancy_Count
2017/12/23,12:04:04,25.44,25.31,25.06,25.88,124,37,69,49,0.28,0.12,0.3,0.1,365,0.0461538461538,1,0,1
2017/12/23,12:04:35,25.44,25.25,25,25.88,124,38,70,49,0.1,0.28,0.28,0.15,365,0.0884615384615,0,0,1
2017/12/23,12:05:05,25.44,25.31,25.06,25.88,124,38,71,51,0.99,0.05,0.25,0.12,365,0.126923076923,0,0,1
2017/12/23,12:05:36,25.44,25.31,25.06,25.88,124,38,72,52,1.1,0.43,0.48,0.11,365,0.161538461538,0,0,1
2017/12/23,12:06:07,25.44,25.31,25.06,25.88,124,37,70,50,0.15,0.05,0.24,0.1,365,0.192307692308,0,0,1
2017/12/23,12:06:37,25.44,25.31,25.06,25.88,124,37,70,50,0.09,0.05,0.06,0.07,365,0.219230769231,0,0,1
2017/12/23,12:07:08,25.44,25.31,25.06,25.88,124,37,70,50,0.27,0.08,0.08,0.06,365,0.242307692308,0,0,1
2017/12/23,12:07:38,25.44,25.31,25.06,25.88,124,37,70,50,1.63,0.53,0.59,0.21,365,0.261538461538,0,0,1
2017/12/23,12:08:09,25.5,25.31,25.06,25.88,124,37,71,51,0.18,0.08,0.06,0.06,365,0.276923076923,1,0,1
2017/12/23,12:08:40,25.5,25.31,25.06,25.88,123,38,71,51,0.58,0.22,0.21,0.14,365,0.288461538462,1,0,1
2017/12/23,12:09:10,25.5,25.31,25.06,25.88,124,37,70,50,0.44,0.19,0.14,0.1,365,0.296153846154,1,0,1
2017/12/23,12:09:41,25.5,25.31,25.06,25.88,124,38,70,51,0.48,0.28,0.24,0.11,365,0.3,1,0,1
2017/12/23,12:10:12,25.5,25.31,25.06,25.88,124,38,70,50,0.49,0.23,0.17,0.13,365,0.3,1,0,1
2017/12/23,12:10:42,25.5,25.31,25.13,25.88,123,37,70,50,0.68,0.32,0.22,0.15,365,0.296153846154,0,0,1
2017/12/23,12:11:13,25.5,25.31,25.06,25.88,123,37,70,50,0.55,0.24,0.15,0.13,365,0.288461538462,1,0,1
2017/12/23,12:11:44,25.5,25.31,25.06,25.88,123,37,69,49,0.49,0.15,0.12,0.09,365,0.276923076923,0,0,1
2017/12/23,12:12:14,25.5,25.31,25.06,25.88,122,36,66,47,0.63,0.28,0.13,0.12,365,0.261538461538,0,0,1
2017/12/23,12:12:45,25.5,25.31,25.13,25.88,123,37,66,48,0.71,0.25,0.24,0.17,370,0.288461538462,1,0,1
2017/12/23,12:13:15,25.5,25.31,25.13,25.94,122,36,66,48,1.18,0.41,0.19,0.17,370,0.307692307692,1,0,1
2017/12/23,12:13:46,25.5,25.31,25.06,25.88,123,37,67,49,0.41,0.09,0.37,0.22,365,0.273076923077,0,0,1
2017/12/23,12:14:17,25.5,25.31,25.06,25.94,123,37,68,49,0.24,0.06,0.07,0.06,370,0.280769230769,1,0,1
2017/12/23,12:14:47,25.5,25.31,25.06,25.88,122,37,67,49,0.47,0.24,0.1,0.09,370,0.280769230769,0,0,1
2017/12/23,12:15:18,25.5,25.31,25.06,25.88,122,37,67,49,0.69,0.25,0.21,0.15,370,0.273076923077,1,0,1
2017/12/23,12:15:49,25.5,25.31,25.06,25.88,122,36,67,48,0.68,0.25,0.21,0.14,370,0.257692307692,1,0,1
2017/12/23,12:16:19,25.56,25.31,25.06,25.94,123,37,66,48,0.54,0.23,0.18,0.15,370,0.234615384615,0,0,1
2017/12/23,12:16:50,25.56,25.31,25.06,25.94,122,36,66,48,0.47,0.19,0.14,0.11,370,0.253846153846,1,0,1
2017/12/23,12:17:21,25.56,25.31,25.06,25.94,122,36,65,47,0.94,0.31,0.2,0.13,370,0.269230769231,1,0,1
2017/12/23,12:17:51,25.56,25.31,25.13,25.94,123,37,66,48,0.6,0.21,0.15,0.13,370,0.280769230769,0,0,1
2017/12/23,12:18:22,25.56,25.31,25.13,25.94,123,37,67,49,0.49,0.18,0.14,0.12,370,0.288461538462,1,0,1
2017/12/23,12:18:52,25.5,25.31,25.13,25.94,123,37,68,49,0.55,0.2,0.17,0.12,370,0.292307692308,0,0,1
2017/12/23,12:19:23,25.56,25.31,25.13,25.94,124,38,70,51,0.8,0.35,0.2,0.15,370,0.292307692308,0,0,1
2017/12/23,12:19:54,25.56,25.31,25.13,25.94,124,38,72,52,0.75,0.32,0.21,0.14,370,0.288461538462,0,0,1
2017/12/23,12:20:24,25.56,25.31,25.13,25.88,124,38,71,51,0.66,0.23,0.22,0.14,370,0.280769230769,1,0,1
2017/12/23,12:20:55,25.56,25.31,25.13,25.88,124,38,72,52,0.77,0.31,0.22,0.14,370,0.269230769231,1,0,1
2017/12/23,12:21:26,25.56,25.31,25.13,25.88,124,38,71,51,0.7,0.18,0.21,0.14,370,0.253846153846,1,0,1
2017/12/23,12:21:56,25.56,25.31,25.06,25.88,124,38,71,51,0.8,0.27,0.17,0.16,370,0.234615384615,0,0,1
2017/12/23,12:22:27,25.56,25.31,25.13,25.94,123,38,72,52,0.45,0.26,0.2,0.14,370,0.211538461538,0,0,1
2017/12/23,12:22:58,25.56,25.31,25.13,25.94,124,38,72,51,0.58,0.3,0.15,0.11,370,0.184615384615,0,0,1
2017/12/23,12:23:28,25.63,25.31,25.06,25.94,124,38,72,52,0.54,0.18,0.18,0.13,370,0.153846153846,0,0,1
2017/12/23,12:23:59,25.63,25.31,25.13,25.94,124,39,72,53,0.38,0.23,0.09,0.07,370,0.119230769231,1,0,1
2017/12/23,12:24:29,25.56,25.31,25.13,25.94,124,39,73,53,0.56,0.07,0.16,0.13,370,0.0807692307692,1,0,1
2017/12/23,12:25:00,25.56,25.31,25.13,25.94,124,38,73,53,0.64,0.26,0.23,0.14,370,0.0384615384615,1,0,1
2017/12/23,12:25:31,25.56,25.31,25.13,25.94,124,38,72,52,0.59,0.21,0.18,0.15,370,0.0423076923077,0,0,1
2017/12/23,12:26:01,25.63,25.31,25.13,25.94,124,38,70,50,0.65,0.17,0.17,0.13,370,0.0461538461538,0,0,1
2017/12/23,12:26:32,25.63,25.31,25.13,25.94,123,37,69,49,1.19,0.37,0.19,0.15,375,0.0461538461538,1,0,1
2017/12/23,12:27:03,25.63,25.31,25.13,25.94,123,37,68,49,0.77,0.27,0.21,0.17,375,0.0884615384615,0,0,1
2017/12/23,12:27:33,25.63,25.31,25.13,25.94,123,37,69,49,0.52,0.24,0.21,0.16,375,0.126923076923,1,0,1
2017/12/23,12:28:04,25.63,25.31,25.13,26,123,37,69,49,1.62,0.26,0.18,0.15,375,0.161538461538,1,0,1
2017/12/23,12:28:35,25.63,25.31,25.13,26,123,37,69,49,0.72,0.23,0.18,0.13,375,0.192307692308,1,0,1
2017/12/23,12:29:05,25.63,25.31,25.13,25.94,123,37,69,49,1.05,0.37,0.18,0.18,375,0.219230769231,0,0,1
2017/12/23,12:29:36,25.63,25.31,25.19,25.88,123,37,69,49,0.77,0.21,0.25,0.15,375,0.242307692308,1,0,1
2017/12/23,12:30:06,25.63,25.38,25.13,25.88,123,37,68,49,0.62,0.23,0.2,0.14,375,0.261538461538,1,0,1
2017/12/23,12:30:37,25.63,25.38,25.13,25.94,123,37,68,49,1.13,0.36,0.22,0.18,375,0.276923076923,0,0,1
2017/12/23,12:31:08,25.63,25.38,25.13,25.94,123,37,67,49,0.62,0.22,0.2,0.13,375,0.288461538462,0,0,1
2017/12/23,12:31:38,25.69,25.38,25.13,25.94,123,38,69,49,0.59,0.21,0.17,0.12,375,0.296153846154,0,0,1
2017/12/23,12:32:09,25.69,25.38,25.13,25.94,123,38,70,50,0.71,0.34,0.19,0.14,375,0.3,1,0,1
2017/12/23,12:32:40,25.69,25.38,25.13,26,123,37,68,49,0.42,0.28,0.16,0.11,375,0.3,0,0,1
2017/12/23,12:33:10,25.69,25.38,25.13,26,123,37,67,49,0.61,0.13,0.18,0.15,375,0.296153846154,0,0,1
2017/12/23,12:33:41,25.63,25.38,25.19,26,122,37,67,48,0.42,0.1,0.14,0.07,375,0.288461538462,0,0,1
2017/12/23,12:34:11,25.63,25.38,25.19,26.06,123,38,68,49,0.27,0.11,0.12,0.07,375,0.276923076923,0,0,1
2017/12/23,12:34:42,25.63,25.38,25.19,26,123,38,70,50,0.38,0.05,0.06,0.06,375,0.261538461538,0,0,1
2017/12/23,12:35:13,25.63,25.38,25.19,26,124,39,71,52,0.08,0.05,0.06,0.06,375,0.242307692308,0,0,1
2017/12/23,12:35:43,25.63,25.38,25.19,26,124,40,74,54,1.27,0.08,0.07,0.07,375,0.219230769231,0,0,1
2017/12/23,12:36:14,25.63,25.38,25.19,26,124,40,76,54,0.11,0.05,0.06,0.06,380,0.238461538462,0,0,1
2017/12/23,12:36:45,25.63,25.38,25.19,26,124,40,75,54,0.52,0.2,0.21,0.13,380,0.25,0,0,1
2017/12/23,12:37:15,25.63,25.38,25.19,26,125,40,76,54,1.09,0.05,0.08,0.07,380,0.253846153846,0,0,1
2017/12/23,12:37:46,25.63,25.38,25.19,26,124,40,76,55,0.09,0.05,0.06,0.06,380,0.25,1,0,1
2017/12/23,12:38:17,25.69,25.38,25.19,26,124,40,75,54,0.08,0.05,0.05,0.06,380,0.238461538462,0,0,1
2017/12/23,12:38:47,25.69,25.38,25.19,25.94,124,39,74,53,0.55,0.25,0.12,0.13,380,0.219230769231,1,0,1
2017/12/23,12:39:18,25.69,25.38,25.19,25.94,124,38,71,51,0.13,0.06,0.08,0.06,380,0.242307692308,1,0,1
2017/12/23,12:39:48,25.63,25.38,25.19,26,123,38,70,51,0.22,0.1,0.07,0.06,380,0.261538461538,0,0,1
2017/12/23,12:40:19,25.69,25.38,25.19,26,123,38,70,51,0.37,0.11,0.07,0.07,380,0.276923076923,0,0,1
2017/12/23,12:40:50,25.69,25.38,25.19,25.94,123,38,70,50,0.12,0.08,0.11,0.09,380,0.288461538462,0,0,1
2017/12/23,12:41:51,25.69,25.38,25.19,26,123,38,69,49,0.76,0.27,0.24,0.12,380,0.296153846154,0,0,1
2017/12/23,12:42:22,25.69,25.38,25.19,26,124,38,70,50,0.8,0.26,0.23,0.2,380,0.3,0,0,1
2017/12/23,12:42:52,25.69,25.38,25.19,26,124,39,71,52,0.78,0.29,0.23,0.17,380,0.3,1,0,1
2017/12/23,12:43:23,25.63,25.38,25.19,26,124,40,75,54,0.73,0.28,0.21,0.12,380,0.296153846154,1,0,1
2017/12/23,12:43:54,25.69,25.38,25.19,26,124,39,73,53,1.07,0.27,0.25,0.19,380,0.288461538462,0,0,1
2017/12/23,12:44:24,25.63,25.38,25.19,26,124,39,73,53,0.62,0.25,0.2,0.18,380,0.276923076923,1,0,1
2017/12/23,12:44:55,25.69,25.38,25.19,26,124,40,73,53,0.75,0.23,0.26,0.19,380,0.261538461538,0,0,1
2017/12/23,12:45:25,25.69,25.38,25.19,26,124,39,75,54,0.88,0.27,0.2,0.16,380,0.242307692308,1,0,1
2017/12/23,12:45:56,25.69,25.38,25.19,26,124,39,74,54,0.65,0.17,0.28,0.14,380,0.219230769231,1,0,1
2017/12/23,12:46:27,25.69,25.38,25.19,26,124,40,75,54,0.58,0.22,0.1,0.13,380,0.192307692308,0,0,1
2017/12/23,12:46:57,25.69,25.38,25.19,26,124,40,75,54,0.83,0.38,0.24,0.18,380,0.161538461538,1,0,1
2017/12/23,12:47:28,25.69,25.38,25.19,26,124,40,75,54,0.21,0.05,0.15,0.06,380,0.126923076923,1,0,1
2017/12/23,12:47:59,25.69,25.38,25.19,26,124,40,75,54,0.12,0.06,0.06,0.06,380,0.0884615384615,0,0,1
2017/12/23,12:48:29,25.69,25.38,25.19,26,122,31,74,53,0.74,1.12,0.08,0.31,380,0.0461538461538,1,1,1
2017/12/23,12:49:00,25.69,25.44,25.19,26,123,25,74,53,1.53,3.44,0.7,0.56,380,0,1,1,2
2017/12/23,12:49:31,25.75,25.44,25.19,26,123,183,73,53,0.7,1.46,0.35,0.28,380,0,1,1,2
2017/12/23,12:50:01,25.69,25.5,25.19,25.94,150,220,73,54,0.74,3.44,0.5,0.35,385,0.0461538461538,1,1,2
2017/12/23,12:50:32,25.69,25.5,25.19,26,154,235,73,54,0.37,0.5,0.17,0.1,385,0.0884615384615,1,1,2
2017/12/23,12:51:02,25.69,25.5,25.19,26.06,154,243,72,54,0.78,1.01,0.31,0.31,385,0.126923076923,1,1,2
2017/12/23,12:51:33,25.69,25.5,25.19,26.06,155,245,72,53,0.8,1,0.29,0.27,385,0.161538461538,0,1,2
2017/12/23,12:52:04,25.75,25.5,25.19,26.06,155,248,72,54,0.69,0.89,0.3,0.19,385,0.192307692308,0,1,2
2017/12/23,12:52:34,25.75,25.56,25.25,26,155,248,74,54,1.5,0.96,0.4,0.25,385,0.219230769231,1,1,2
2017/12/23,12:53:05,25.75,25.5,25.19,26,156,248,74,54,0.66,0.92,0.2,0.15,385,0.242307692308,1,1,2
2017/12/23,12:53:36,25.75,25.5,25.19,26.06,156,249,74,54,1.11,1.04,0.38,0.3,385,0.261538461538,0,1,2
2017/12/23,12:54:06,25.75,25.56,25.19,26.06,157,249,75,55,0.63,0.8,0.31,0.2,385,0.276923076923,0,1,2
2017/12/23,12:54:37,25.75,25.56,25.25,26.06,157,249,74,54,0.66,0.79,0.2,0.19,385,0.288461538462,1,0,2
2017/12/23,12:55:08,25.75,25.56,25.25,26.06,157,248,72,54,0.74,0.5,0.2,0.21,390,0.342307692308,0,0,2
2017/12/23,12:55:38,25.75,25.56,25.25,26.13,157,248,72,54,1.2,0.79,0.23,0.2,390,0.388461538462,1,0,2
2017/12/23,12:56:09,25.75,25.63,25.25,26.13,157,248,72,54,1.82,1.28,0.42,0.31,385,0.380769230769,0,0,2
2017/12/23,12:56:39,25.81,25.63,25.25,26.06,157,249,73,54,2.9,1.78,0.38,0.25,385,0.369230769231,1,0,2
2017/12/23,12:57:10,25.75,25.63,25.25,26.06,157,249,73,54,0.79,1.07,0.52,0.36,385,0.353846153846,0,0,2
2017/12/23,12:57:41,25.81,25.63,25.25,26.06,158,249,75,56,0.75,1.04,0.37,0.35,385,0.334615384615,0,0,2
2017/12/23,12:58:11,25.75,25.63,25.25,26.13,159,248,76,57,0.45,0.52,0.3,0.16,390,0.357692307692,0,0,2
2017/12/23,12:58:42,25.75,25.63,25.25,26.06,159,249,78,58,0.44,0.73,0.28,0.24,390,0.373076923077,0,1,2
2017/12/23,12:59:13,25.75,25.63,25.25,26.06,160,251,81,60,1.46,1.59,0.69,0.69,390,0.380769230769,1,1,2
2017/12/23,13:00:14,25.81,25.63,25.31,26.13,160,250,81,61,0.64,3.44,0.41,0.38,390,0.380769230769,0,1,2
2017/12/23,13:00:45,25.81,25.63,25.25,26.13,159,249,80,60,1.05,3.44,0.5,0.44,390,0.373076923077,1,1,2
2017/12/23,13:01:15,25.81,25.63,25.25,26.13,160,249,80,59,0.67,1.24,0.5,0.34,390,0.357692307692,1,0,2
2017/12/23,13:01:46,25.81,25.63,25.25,26.19,159,249,79,59,0.7,1.54,0.52,0.36,390,0.334615384615,0,0,2
2017/12/23,13:02:16,25.81,25.69,25.25,26.13,159,249,79,59,0.7,0.78,0.52,0.31,395,0.35,0,0,2
2017/12/23,13:02:47,25.81,25.69,25.25,26.13,159,249,79,59,0.88,1.13,0.26,0.22,400,0.4,1,0,2
2017/12/23,13:03:18,25.81,25.69,25.25,26.13,160,249,80,59,0.41,3.13,0.41,0.19,400,0.484615384615,1,1,2
2017/12/23,13:03:48,25.81,25.69,25.25,26.13,160,249,78,59,1.07,0.64,0.09,0.18,405,0.603846153846,1,1,2
2017/12/23,13:04:19,25.81,25.69,25.25,26.06,159,249,75,57,0.37,0.1,0.08,0.08,400,0.661538461538,1,0,2
2017/12/23,13:04:50,25.81,25.69,25.25,26.13,160,249,75,55,0.15,0.06,0.06,0.08,405,0.753846153846,1,0,2
2017/12/23,13:05:20,25.88,25.75,25.25,26.13,160,249,76,57,0.25,0.06,0.32,0.07,405,0.830769230769,0,0,2
2017/12/23,13:05:51,25.81,25.69,25.25,26.06,160,249,76,56,0.34,0.96,0.14,0.2,405,0.892307692308,0,0,2
2017/12/23,13:06:22,25.81,25.69,25.25,26.19,160,249,76,56,0.23,2.25,0.22,0.09,400,0.892307692308,1,0,2
2017/12/23,13:06:52,25.88,25.75,25.31,26.19,160,249,75,56,0.21,0.08,0.06,0.18,405,0.926923076923,1,0,2
2017/12/23,13:07:23,25.81,25.75,25.31,26.13,159,248,73,54,0.25,0.11,0.07,0.06,415,1.03846153846,1,0,2
2017/12/23,13:07:53,25.81,25.75,25.31,26.19,159,249,74,54,1.14,0.32,0.21,0.08,415,1.12692307692,1,0,2
2017/12/23,13:08:24,25.88,25.75,25.25,26.19,159,248,75,54,0.64,0.1,0.08,0.23,420,1.28846153846,1,0,2
2017/12/23,13:08:55,25.81,25.75,25.31,26.31,159,249,76,55,0.32,0.42,0.2,0.07,420,1.42692307692,0,0,2
2017/12/23,13:09:25,25.81,25.75,25.31,26.25,160,249,77,57,0.38,0.33,0.09,0.09,420,1.49230769231,1,0,2
2017/12/23,13:09:56,25.88,25.75,25.25,26.19,160,249,78,58,0.42,0.73,0.08,0.07,420,1.53076923077,1,1,2
2017/12/23,13:10:27,25.88,25.75,25.31,26.19,160,249,80,59,0.79,0.13,0.09,0.08,425,1.58846153846,0,0,2
2017/12/23,13:10:57,25.88,25.81,25.31,26.13,160,249,80,59,0.42,0.1,0.06,0.08,435,1.70769230769,0,0,2
2017/12/23,13:11:28,25.88,25.75,25.31,26.25,160,248,80,60,0.94,3.21,0.81,0.58,435,1.83846153846,1,0,2
2017/12/23,13:11:58,25.88,25.81,25.31,26.19,159,247,77,59,0.42,0.16,0.07,0.08,435,1.93461538462,0,0,2
2017/12/23,13:12:29,25.88,25.75,25.38,26.19,160,249,77,58,0.49,0.58,0.36,0.08,445,2.08846153846,1,0,2
2017/12/23,13:13:00,25.88,25.81,25.38,26.19,160,249,79,58,0.39,0.59,0.13,0.33,440,2.15384615385,1,1,2
2017/12/23,13:13:30,25.88,25.81,25.31,26.19,160,249,80,59,0.11,0.09,0.08,0.06,445,2.22692307692,0,0,2
2017/12/23,13:14:01,25.88,25.81,25.31,26.19,160,248,79,59,0.17,0.45,0.16,0.07,445,2.25769230769,1,0,2
2017/12/23,13:14:32,25.88,25.75,25.31,26.19,160,248,79,59,0.71,1.15,0.46,0.35,450,2.29230769231,1,0,2
2017/12/23,13:15:02,25.88,25.81,25.38,26.19,160,249,79,59,1.27,3.09,0.47,0.21,455,2.37692307692,0,1,2
2017/12/23,13:15:33,25.94,25.81,25.38,26.19,160,249,80,59,0.57,0.94,0.17,0.21,465,2.55769230769,1,0,2
2017/12/23,13:16:04,25.88,25.81,25.38,26.19,160,249,80,60,0.33,1.08,0.31,0.16,460,2.64230769231,1,0,2
2017/12/23,13:16:34,25.94,25.81,25.38,26.19,160,248,75,58,0.46,0.11,0.06,0.17,465,2.77692307692,1,0,2
2017/12/23,13:17:05,25.88,25.81,25.38,26.19,160,249,77,56,0.99,1.54,0.58,0.35,460,2.76923076923,0,0,2
2017/12/23,13:17:35,25.88,25.81,25.38,26.19,160,249,77,57,0.49,1.07,0.25,0.42,470,2.85769230769,0,0,2
2017/12/23,13:18:06,25.88,25.88,25.38,26.19,160,249,77,58,0.65,0.19,0.06,0.21,475,2.94230769231,0,0,2
2017/12/23,13:18:37,25.88,25.88,25.38,26.19,160,249,80,59,0.12,0.08,0.05,0.07,475,2.97307692308,0,0,2
2017/12/23,13:19:07,25.88,25.88,25.31,26.25,160,249,79,59,0.39,0.16,0.23,0.06,480,2.94615384615,0,0,2
2017/12/23,13:19:38,25.88,25.88,25.31,26.25,160,246,75,58,0.57,0.32,0.12,0.15,480,2.90769230769,0,0,2
2017/12/23,13:20:09,25.88,25.88,25.31,26.25,160,246,74,55,0.14,0.29,0.11,0.09,490,3.00384615385,0,0,2
2017/12/23,13:20:39,25.88,25.88,25.31,26.25,160,246,75,55,0.1,0.3,0.17,0.07,490,3.04230769231,0,0,2
2017/12/23,13:21:10,25.94,25.88,25.38,26.25,160,246,76,56,0.49,0.56,0.22,0.13,495,3.11923076923,1,0,2
2017/12/23,13:21:41,25.94,25.88,25.38,26.19,160,247,78,57,0.6,0.42,0.16,0.12,495,3.13846153846,1,0,2
2017/12/23,13:22:11,25.88,25.88,25.31,26.19,160,248,80,59,0.47,1.33,0.23,0.14,495,3.1,0,0,2
2017/12/23,13:22:42,25.88,25.88,25.38,26.25,160,247,80,60,0.63,0.66,0.31,0.19,495,3.00384615385,1,1,2
2017/12/23,13:23:12,25.94,25.88,25.38,26.19,160,249,80,59,0.74,1.41,0.44,0.36,495,2.9,0,1,2
2017/12/23,13:23:43,25.88,25.88,25.38,26.25,160,249,77,59,0.76,0.68,0.42,0.19,495,2.84230769231,0,1,2
2017/12/23,13:24:14,25.94,25.88,25.38,26.31,160,249,77,57,0.75,1.26,0.31,0.29,495,2.73846153846,0,0,2
2017/12/23,13:24:44,25.94,25.88,25.38,26.31,160,249,77,58,0.67,1.04,0.43,0.3,500,2.63461538462,0,0,2
2017/12/23,13:25:15,25.94,25.94,25.38,26.25,160,249,78,58,0.75,1.12,0.48,0.35,500,2.58076923077,0,0,2
2017/12/23,13:25:46,25.88,25.88,25.38,26.25,160,250,80,58,0.58,0.85,0.37,0.28,510,2.52692307692,1,0,2
2017/12/23,13:26:16,25.94,25.88,25.38,26.31,161,253,81,60,0.74,0.31,0.27,0.15,505,2.42307692308,1,1,2
2017/12/23,13:26:47,25.94,25.94,25.31,26.25,162,253,81,60,0.77,0.39,0.27,0.18,510,2.31923076923,1,0,2
2017/12/23,13:27:18,25.88,25.94,25.31,26.25,161,253,82,60,0.91,0.4,0.25,0.26,500,2.12307692308,1,1,2
2017/12/23,13:27:48,25.88,25.94,25.31,26.19,161,253,81,61,0.88,0.25,0.31,0.17,475,1.70769230769,1,1,2
2017/12/23,13:28:19,25.88,25.94,25.31,26.19,161,253,82,61,0.84,0.69,0.5,0.24,460,1.23846153846,1,0,2
2017/12/23,13:28:49,25.88,25.94,25.38,26.19,162,254,83,62,0.52,0.71,0.32,0.18,450,0.630769230769,1,0,2
2017/12/23,13:29:20,25.88,25.94,25.31,26.19,162,253,84,62,0.35,0.55,0.16,0.22,440,-0.0115384615385,0,0,2
2017/12/23,13:29:51,25.88,26,25.31,26.19,162,253,85,63,0.61,1.11,0.33,0.28,440,-0.684615384615,0,0,2
2017/12/23,13:30:21,25.94,25.94,25.38,26.19,162,253,83,63,0.9,0.86,0.34,0.21,440,-1.24230769231,0,0,2
2017/12/23,13:30:52,25.94,25.94,25.31,26.19,162,254,83,62,0.63,1.54,0.4,0.34,435,-1.77307692308,0,0,2
2017/12/23,13:31:23,25.94,25.94,25.38,26.25,162,254,83,62,0.72,1.52,0.34,0.41,435,-2.27307692308,0,0,2
2017/12/23,13:31:53,25.88,25.94,25.38,26.19,162,253,82,61,0.61,0.97,0.39,0.45,445,-2.6,1,0,2
2017/12/23,13:32:24,25.94,25.94,25.38,26.19,162,253,82,61,1,0.69,0.21,0.24,460,-2.76153846154,0,0,2
2017/12/23,13:32:55,25.94,25.94,25.38,26.31,161,252,81,61,0.38,1.51,0.28,0.18,470,-2.71538461538,1,0,2
2017/12/23,13:33:25,25.94,25.94,25.38,26.25,161,252,81,61,1.52,0.67,0.21,0.24,475,-2.60769230769,0,0,2
2017/12/23,13:33:56,25.94,26,25.38,26.25,161,252,81,61,1.15,0.89,0.34,0.21,475,-2.43846153846,1,0,2
2017/12/23,13:34:26,25.94,26,25.38,26.25,161,253,82,60,0.67,1.2,0.32,0.54,480,-2.20769230769,1,0,2
2017/12/23,13:34:57,25.94,26,25.38,26.25,162,253,82,61,0.6,1.55,0.38,0.32,490,-1.87307692308,1,0,2
2017/12/23,13:35:28,25.94,26,25.38,26.31,161,253,83,62,0.93,0.55,0.14,0.27,495,-1.48846153846,0,0,2
2017/12/23,13:35:58,25.94,26,25.38,26.19,161,250,83,62,2.18,0.12,0.06,0.1,500,-1.05769230769,0,0,2
2017/12/23,13:36:29,25.94,26,25.38,26.25,161,251,83,62,0.08,0.06,0.15,0.06,510,-0.538461538462,0,0,2
2017/12/23,13:37:00,25.94,25.94,25.44,26.25,162,253,85,63,2.68,2.08,0.21,0.15,515,0.0153846153846,1,1,2
2017/12/23,13:38:01,25.94,25.94,25.38,26.31,162,253,84,62,0.6,1.33,0.45,0.29,520,0.65,0,0,2
2017/12/23,13:38:32,25.94,25.94,25.38,26.31,161,253,83,62,0.91,1.18,0.45,0.45,530,1.36153846154,1,0,2
2017/12/23,13:39:02,25.94,26,25.38,26.25,161,252,81,61,0.68,1.18,0.41,0.29,530,2.15,1,0,2
2017/12/23,13:39:33,25.94,26,25.44,26.31,161,252,80,60,0.61,3.22,0.47,0.24,525,2.82692307692,1,0,2
2017/12/23,13:40:03,26,26,25.38,26.25,161,251,81,60,0.42,0.99,0.22,0.13,525,3.53846153846,0,0,2
2017/12/23,13:40:34,25.94,26,25.44,26.25,160,251,80,60,0.55,0.73,0.23,0.26,525,4.13846153846,0,0,2
2017/12/23,13:41:05,25.94,26,25.44,26.25,160,251,81,60,0.56,1.28,0.49,0.38,535,4.56153846154,0,0,2
2017/12/23,13:41:35,25.94,26,25.44,26.25,160,251,81,60,0.55,1.59,0.65,0.38,545,4.88076923077,0,0,2
2017/12/23,13:42:06,26,26,25.44,26.25,161,252,82,61,1.5,1.4,0.46,0.49,545,5.03461538462,0,0,2
2017/12/23,13:42:37,26,26,25.38,26.25,161,252,81,61,0.42,0.97,0.89,0.23,555,5.10769230769,0,0,2
2017/12/23,13:43:07,26,26,25.44,26.25,161,252,82,61,0.92,1.43,0.25,0.47,560,5.13846153846,0,1,2
2017/12/23,13:43:38,26,26,25.44,26.25,161,253,84,61,1.74,0.74,0.69,0.54,560,5.07692307692,0,1,2
2017/12/23,13:44:08,26,26.06,25.44,26.31,161,250,83,62,0.31,0.69,0.15,0.15,560,4.87307692308,0,0,2
2017/12/23,13:44:39,26,26.31,25.44,26.25,162,250,84,62,0.44,2.91,0.3,0.2,560,4.57307692308,1,1,2
2017/12/23,13:45:10,26,26.5,25.44,26.31,162,249,84,62,0.88,0.47,0.39,0.25,565,4.32307692308,1,1,2
2017/12/23,13:45:40,26,26.63,25.44,26.25,162,250,85,63,0.39,0.83,0.18,0.28,560,4.08461538462,1,0,2
2017/12/23,13:46:11,26,26.69,25.38,26.25,162,251,86,65,0.77,1.43,0.4,0.37,565,3.91538461538,1,0,2
2017/12/23,13:46:42,26,26.75,25.44,26.25,163,251,87,64,0.63,0.73,0.31,0.29,570,3.76923076923,0,0,2
2017/12/23,13:47:12,26,26.81,25.44,26.31,163,251,87,65,1.1,3.2,0.17,0.21,570,3.55,0,0,2
2017/12/23,13:47:43,26,26.88,25.44,26.31,163,250,85,65,0.57,0.72,0.19,0.19,570,3.30769230769,0,0,2
2017/12/23,13:48:14,26,26.88,25.44,26.31,162,249,84,64,0.51,0.99,0.27,0.32,575,3.14230769231,1,0,2
2017/12/23,13:48:44,26,26.94,25.44,26.31,162,249,83,63,0.48,0.84,0.26,0.29,565,2.86923076923,1,0,2
2017/12/23,13:49:15,26.06,26.94,25.44,26.31,161,249,83,62,0.62,1.19,0.42,0.28,575,2.68461538462,1,0,2
2017/12/23,13:49:45,26,26.94,25.44,26.25,162,249,83,62,0.91,1.32,0.38,0.37,575,2.54230769231,0,0,2
2017/12/23,13:50:16,26,27,25.44,26.25,161,249,84,62,1.13,1.75,0.68,0.53,580,2.44615384615,1,0,2
